year,month,day,lat(degree),lon(degree),hypernav_time(h),sza(degree),insitu_Rrs380(1/sr),insitu_Rrs412(1/sr),insitu_Rrs443(1/sr),insitu_Rrs490(1/sr),insitu_Rrs530(1/sr),insitu_Rrs565(1/sr),insitu_Rrs670(1/sr),insitu_Rrs380_uncertainty(1/sr),insitu_Rrs412_uncertainty(1/sr),insitu_Rrs443_uncertainty(1/sr),insitu_Rrs490_uncertainty(1/sr),insitu_Rrs530_uncertainty(1/sr),insitu_Rrs565_uncertainty(1/sr),insitu_Rrs670_uncertainty(1/sr),sgli_time(h),sgli_sza(degree),sgli_vza(degree),sgli_Rrs380_mean(1/sr),sgli_Rrs412_mean(1/sr),sgli_Rrs443_mean(1/sr),sgli_Rrs490_mean(1/sr),sgli_Rrs530_mean(1/sr),sgli_Rrs565_mean(1/sr),sgli_Rrs670_mean(1/sr),sgli_Rrs380_std(1/sr),sgli_Rrs412_std(1/sr),sgli_Rrs443_std(1/sr),sgli_Rrs490_std(1/sr),sgli_Rrs530_std(1/sr),sgli_Rrs565_std(1/sr),sgli_Rrs670_std(1/sr),taua670,taua865
2022.0,7.0,21.0,35.9116,24.7763,11.12638888888889,17.822525024414062,0.008046561852097511,0.00909795518964529,0.00829040352255106,0.0059470306150615215,0.0023180791176855564,0.001267135376110673,0.00012240510841365904,0.00025024786009453237,0.0002760519564617425,0.0002446233993396163,0.00016159260121639818,6.518311420222744e-05,3.7658977817045525e-05,6.193753506522626e-06,8.766666666666667,26.513,34.705000000000005,0.010810289738906754,0.010796022290984789,0.010863707918259833,0.007153085329466396,0.003127130058904489,0.001588872116472986,7.57039524614811e-05,6.338965501757895e-05,6.07948803616147e-05,6.066708860938126e-05,2.052220092478539e-05,1.4205426117278456e-05,1.4209276535927108e-05,0.0,0.08559999777777777,0.06659999999999999
2024.0,3.0,27.0,35.9931,25.4991,10.491388888888888,33.140804290771484,0.006595918908715248,0.0069186012260615826,0.006693318486213684,0.005834462586790323,0.002816768828779459,0.0016545264516025782,0.00015938006981741637,0.00020591368956957012,0.00020965385192539543,0.00019610312301665545,0.00015614119183737785,7.669476326555014e-05,4.724447717308067e-05,8.719376637600362e-06,9.083333333333334,37.452,3.198,-0.0001552758945359124,0.002885985757327742,0.005594570758856005,0.006021101648608844,0.0038404234995444617,0.0028636640765600735,0.00021870010015037324,1.0378349995433175e-05,8.575127096587012e-05,0.0001295609838724134,0.00012436740301070162,3.175825734500851e-05,2.815134575314118e-05,1.1122916758873194e-05,0.3717555533333334,0.36328888000000004
2024.0,3.0,30.0,36.0924,25.293,10.527500000000002,32.100582122802734,0.0064347959123551846,0.006598286796361208,0.00630051689222455,0.005365806166082621,0.002568410476669669,0.0015061813173815608,0.00013551580195780843,0.00019595383491832763,0.0001960035733645782,0.00018135506252292544,0.00014078278036322445,6.70795125188306e-05,4.0391507354797795e-05,5.615579084405908e-06,9.433333333333334,34.47299999999999,34.06400000000001,0.00198450167145994,0.0027959434212081963,0.0038410451573630175,0.0036521682308779824,0.0014633544099827607,0.0007604700513184071,0.00012238344384564293,9.750836529701376e-05,7.862838438564185e-05,0.00010161227247037759,6.880601191479354e-05,3.762672194007557e-05,1.815259834651399e-05,3.949947135411003e-06,0.26766666666666666,0.2498333311111111
2024.0,4.0,10.0,36.0144,24.5707,10.462499999999999,27.817943572998047,,,,,,,3.240320666009211e-06,,7.227456080727279e-05,0.00010245590237900615,6.378780381055549e-05,,,2.2282866041223315e-07,9.566666666666666,29.732000000000003,41.32,0.005048303347494867,0.004912105854600668,0.005345080823947986,0.004800703169571029,0.0015155044384300709,0.0008916975412931708,6.969588705235058e-05,0.00011113463171198701,0.00010984275894351542,7.998217337993712e-05,2.6447672295124152e-05,1.7981709563642055e-05,2.5272776862224528e-05,2.139967338276521e-06,0.16327777555555556,0.15122221777777778
2024.0,4.0,7.0,36.0548,24.7893,10.464166666666666,28.97372817993164,0.005216971505433321,0.005441462155431509,0.004987254273146391,0.003857883857563138,0.0016210033791139722,0.0008958245161920786,8.452274050796404e-05,0.00015964773774612695,0.00016352080274373293,0.0001457730686524883,0.00010341770394006744,4.35657893831376e-05,2.4768494768068194e-05,3.6472908959694905e-06,9.233333333333333,32.727000000000004,13.562000000000001,0.005457030505769783,0.0057867356162104346,0.005794820944882101,0.005146051653557354,0.0012803413491282198,0.0006001067037383715,6.904872134327888e-05,5.455886540802766e-05,3.7063482701723875e-05,3.777443750954595e-05,4.1620029804471036e-05,1.630583557027253e-05,1.2488877633569798e-05,0.0,0.09864444277777777,0.08627777433333333
2024.0,3.0,23.0,35.8242,25.6328,10.478055555555555,34.5273551940918,0.006309351418167353,0.006369928363710642,0.006052969489246607,0.005253781098872423,0.0026328684762120247,0.0015740833478048444,0.00015859842824283987,0.00013956788461655378,0.00013723084703087807,0.00012619313201867044,0.00010021098569268361,5.090829654363915e-05,3.170208947267383e-05,5.337959009921178e-06,9.183333333333334,38.20099999999999,14.576,0.0057509224861860275,0.00504441171263655,0.0049877470462686485,0.004741449116004838,0.001845738488352961,0.0011305807986193234,0.00011203070688578818,0.00025669246998447266,0.00016554334715817198,0.00011393292280041329,4.598399956992459e-05,5.760878385813168e-05,2.4045782830199655e-05,1.8807107569984817e-06,0.19895555222222225,0.18197777666666665
2024.0,3.0,9.0,35.6516,25.5154,10.536388888888888,39.86789321899414,0.006242791190743446,0.006274074781686068,0.006086398847401142,0.005461553577333689,0.002870997181162238,0.0017735682195052505,0.00018801074475049973,0.00014442946121562272,0.00014038528024684638,0.0001308237260673195,0.00010760516306618229,5.862883335794322e-05,3.834765811916441e-05,7.068694685585797e-06,8.683333333333334,46.729000000000006,34.372,0.01052797068324354,0.008001052464048067,0.007982063417633375,0.006041163578629494,0.0032684231797854104,0.0019067392891479863,0.00010140084971984227,9.746910501550757e-05,4.148645736120163e-05,7.929608066979751e-05,2.598491369254828e-05,9.205425179382453e-05,3.0447573183365156e-05,2.0544151796064526e-06,0.04957777611111111,0.03318888777777777
2024.0,3.0,24.0,35.854,25.613,10.451666666666666,34.155452728271484,0.006253082770854235,0.006327995099127293,0.006010622251778841,0.005247433204203844,0.002625760156661272,0.0015646906103938818,0.00015618147153872997,0.00019571965094655752,0.00019265514856670052,0.00017698889132589102,0.00014130801719147712,7.219431427074596e-05,4.5187687646830454e-05,8.13405404187506e-06,8.733333333333333,40.852000000000004,30.006999999999998,0.00932086424695121,0.007652969151321385,0.007667018876721461,0.00597653610424863,0.0029537217277619573,0.0016081931276453866,9.151020397742589e-05,6.242779369873875e-05,5.5623303001911945e-05,6.649288338806123e-05,4.391114625074893e-05,2.5419849798377163e-05,1.2022521910274165e-05,1.5187850781087548e-06,0.038033332888888896,0.02255555511111111
2024.0,4.0,3.0,36.0785,25.0283,10.485833333333332,30.52057647705078,0.007808680180460215,0.008300394751131535,0.007811523042619228,0.006369674112647772,0.002739779883995652,0.0015257091727107763,0.00015156804875005037,0.00016997121565509588,0.00017736681911628693,0.00016224491992034018,0.00012123517080908641,5.246433647698723e-05,3.02063472190639e-05,6.063144155632472e-06,9.333333333333334,33.554,24.423000000000002,0.001572086475789547,0.0038502527297370965,0.004644314396298594,0.005195489360226525,0.001016139208028714,0.0008569971865250005,7.376297273569637e-05,0.0011475700086124754,0.0010801785702914464,0.0009905656221675379,0.0008316638876264583,0.0005672409061693333,0.000498256824434648,2.601322261591616e-06,0.23329999777777777,0.23292221999999999
2024.0,4.0,8.0,36.0474,24.7193,10.51888888888889,28.632007598876953,0.006509461905807257,0.006995706353336573,0.006795511115342379,0.005650904029607773,0.002530251629650593,0.0014440120430663228,0.0001412789715686813,0.00023037695791572332,0.0002378208882873878,0.00022133237507659942,0.00016996555496007204,8.056332444539294e-05,4.8903199058258906e-05,9.550233698973898e-06,8.783333333333333,35.62700000000001,30.970000000000002,0.008037582453754213,0.007415370446526342,0.008221602895193629,0.006399265593952603,0.002758702780637476,0.00149157229397032,8.319121681981617e-05,0.0002214120852069417,0.0001670580797668823,0.00012833944835544226,7.331434671349534e-05,0.00010361537455832071,4.042332383706067e-05,1.921266953531779e-06,0.15698888555555557,0.12855555333333335
2024.0,3.0,11.0,35.6477,25.5526,10.615,39.127506256103516,0.006380874197930098,0.006484611425548792,0.006271392572671175,0.005581582430750132,0.0028245539870113134,0.0016989553114399314,0.0001727685594232753,0.00019801878079306334,0.00019610632443800569,0.00018362942500971258,0.0001493803720222786,7.631987682543695e-05,4.786098361364566e-05,1.0409346032247413e-05,9.483333333333333,41.259,39.489000000000004,0.005261187338166767,0.00466112249220411,0.005228969423721234,0.004742882111006313,0.002471389559408029,0.0012436466705467966,8.827499631378386e-05,0.00015953503085341044,0.00012702007946680563,0.00010894702625928336,0.00010556316967465806,3.5550143128044034e-05,1.6776716272921248e-05,4.461793236315456e-06,0.12376666433333335,0.11367777611111111
2024.0,3.0,13.0,35.669,25.6285,10.68388888888889,38.44437026977539,0.00666090240702033,0.006782803684473038,0.006528920028358698,0.005822328384965658,0.0029519672971218824,0.0017762240022420883,0.00018595869187265635,0.00014709912647958845,0.0001461315550841391,0.00013624835992231965,0.00011119854025309905,5.710117693524808e-05,3.5813136491924524e-05,6.8198696681065485e-06,8.583333333333334,45.958,41.226,0.012320062766472498,0.00924477581348684,0.009127082510126961,0.006749414631889926,0.003424573482738601,0.002046545243097676,7.117477556069692e-05,0.00017660652477923623,0.00013315587449817953,0.00019866572136991947,0.00011686635721716121,9.947259736268686e-05,3.6805144201975756e-05,2.003930606896976e-06,0.07878888722222221,0.06395555333333333
2024.0,3.0,8.0,35.6648,25.4856,10.564722222222223,40.28004455566406,0.006024712231010199,0.006100002210587263,0.005944646429270506,0.0053166733123362064,0.0027014061342924833,0.0016246947925537825,0.0001663650618866086,0.0001935106556629762,0.00019021327898371965,0.00017893871699925512,0.00014681648463010788,7.662540883757174e-05,4.851933408644982e-05,9.40460176934721e-06,9.133333333333333,44.226,8.796,0.006187754579716259,0.005324030346754525,0.005785748621241914,0.005330189855562316,0.0024601342156529427,0.0013806704017851087,0.00010186304441756672,0.0002326589993244357,0.00016732394511951874,0.00010698895844919512,0.0001116608656434263,9.045624886381439e-05,5.1577279461129853e-05,2.9113280048535906e-06,0.13689999777777778,0.12291110766666666
2024.0,3.0,4.0,35.7026,25.2859,10.4475,41.86330032348633,0.006516601890325546,0.006535563617944717,0.006275996565818787,0.005609426647424698,0.0029021459631621838,0.001767736510373652,0.00017661061428952962,0.00020419892098288983,0.0001994476915569976,0.00018527297652326524,0.00015137853915803134,7.913935405667871e-05,5.020135358790867e-05,8.680879545863718e-06,9.233333333333333,45.313,17.394,0.006821955864628156,0.00584368154199587,0.006380207370966673,0.00509288813918829,0.0028887405577633115,0.0015190852702491814,0.00011471136369638973,6.76580448184782e-05,5.5554807289137676e-05,4.952843285912008e-05,4.191140169059111e-05,5.361731389314606e-05,2.0943676534782855e-05,9.955325210253891e-07,0.09326666544444445,0.08088888666666666
2024.0,4.0,11.0,35.9974,24.5257,10.439722222222223,27.42410659790039,,,,,,,2.4715465769986622e-05,,0.00037953854189254344,0.00036143907345831394,0.00029380436171777546,,,7.810853276168928e-06,9.133333333333333,32.018,1.729,0.004019617827402221,0.004632811527699232,0.005550013803359535,0.0047999149602320455,0.0016468176618218422,0.0007033575222724014,9.622440362970035e-05,0.0007844463458697038,0.0006737094654869795,0.0007099034884985478,0.0005087168746092173,0.00032718579788739555,0.0002657004955580558,1.6405546981992275e-05,0.17096666333333332,0.15876666266666667
2022.0,7.0,21.0,35.8973,25.0447,8.19888888888889,33.13979721069336,0.0070885964669287205,0.007639450021088123,0.00706234248355031,0.005394732113927603,0.0022861582692712545,0.0012636196333914995,0.00011551228817552328,0.00022401563182938844,0.00023382318613585085,0.00020865774422418326,0.0001455911697121337,6.242629751795903e-05,3.592965367715806e-05,5.780402261734707e-06,8.766666666666667,26.32,33.318000000000005,0.0096740180419551,0.009471990995936923,0.009634183719754219,0.006547937480111917,0.003055920927888817,0.0015238767696751489,8.00484170516332e-05,0.0001267772569568109,0.00010486107272810714,6.892809155186955e-05,3.8628453689696004e-05,1.800726060066218e-05,8.271835117770765e-06,1.6063454508763152e-06,0.09245555488888889,0.07206666666666667
2022.0,6.0,23.0,35.9164,25.3614,8.1525,30.987850189208984,0.008597358129918575,0.009167184121906757,0.008212689310312271,0.006078474689275026,0.002482807030901313,0.0013655844377353787,0.00012951002281624824,0.00026243014144711196,0.00027346107526682317,0.0002374915056861937,0.00016017374582588673,6.526570359710604e-05,3.704188566189259e-05,6.4064965954457875e-06,9.45,16.684000000000005,34.472,-0.0006907925837569766,0.004881118165536059,0.006858408399340179,0.007131447394688924,0.0028893407434225082,0.0028849171681536567,0.00013763519624869028,1.8760899028929884e-05,2.3858477328295184e-05,5.2056340152179045e-05,4.382159979059804e-05,5.4629501294829196e-05,4.6987422792494255e-05,1.8440167117522898e-06,0.44477776444444445,0.4567999955555556
2022.0,6.0,24.0,35.8584,25.2469,8.19138888888889,30.656734466552734,0.008320632390677929,0.008884207345545292,0.007944812066853046,0.005849701818078756,0.0023653802927583456,0.0012943295296281576,0.00012174052972113714,0.00025655122590251267,0.0002673909766599536,0.00023165314632933587,0.0001556114584673196,6.306327122729272e-05,3.560569166438654e-05,6.190861768118339e-06,9.0,20.997,8.861999999999998,0.0018507178044981426,0.004720583092421293,0.00647905215414034,0.00488388766017225,0.0016955161053273412,0.0008022804848021931,0.0001228455350630813,8.80889549860473e-05,5.308279178351053e-05,4.2363934926327004e-05,2.6597638906897768e-05,2.2894716320290215e-05,2.0124686978770917e-05,1.3585039296218481e-06,0.20188888555555556,0.17833333111111113
2022.0,6.0,28.0,35.8579,25.218,8.144444444444444,31.468097686767578,0.009340315125882626,0.009977907873690128,0.008743730373680592,0.006225938443094492,0.002436358015984297,0.0013280820567160845,0.00012838926340918988,0.00028764980379492044,0.00030209560645744205,0.00025763592566363513,0.00016836375289130956,6.681649392703548e-05,3.800857302849181e-05,6.3686024986964185e-06,8.9,22.277,19.04,0.010717200322283639,0.010878520707289377,0.010428893069426218,0.00710235805147224,0.0027274879523449475,0.0013366959885590607,7.404014468193054e-05,0.00013541475768277643,0.0001015634667253113,8.800759186882714e-05,3.4603863539340004e-05,2.0219130742943545e-05,1.5149595465986358e-05,0.0,0.09813333122222222,0.08264444222222221
2022.0,7.0,31.0,36.0455,24.7256,8.160555555555556,35.177642822265625,0.008685697801411152,0.009380626492202282,0.008288133889436722,0.005873193498700857,0.0022818695288151503,0.0012356254737824202,0.00011291448754491284,0.0002602559106890112,0.0002763152588158846,0.00023734656861051917,0.00015322775288950652,5.935543231316842e-05,3.3208623790415004e-05,6.3935476646292955e-06,9.366666666666667,22.647000000000006,22.369,0.006188771997888883,0.008894907517565621,0.007464646827429533,0.007990305001537005,0.0013159835297200414,0.0022767729953759247,6.988085806369781e-05,0.00015614541526741608,0.00015437257244553686,0.00015385384451202728,4.1440225213665035e-05,6.662571301474744e-06,4.0764914962863224e-05,0.0,0.25479999888888893,0.3295666666666667
2022.0,7.0,25.0,36.2661,24.7669,8.241388888888888,33.49433517456055,0.007502157241106033,0.008335108868777752,0.007672470062971115,0.005718205124139786,0.0023232148960232735,0.0012895133113488555,0.00012505074846558273,0.00023071221949066967,0.00025048069073818624,0.00022400435409508646,0.00015317158249672502,6.314771599136293e-05,3.653992462204769e-05,6.557138021889841e-06,8.666666666666666,28.313000000000002,42.32500000000001,0.012830399597684542,0.012652358868055873,0.01263259785870711,0.008239070677922832,0.0037943515926599503,0.0025022862893011835,8.088039855162303e-05,9.482942120158558e-05,9.647298904068095e-05,7.791975261751316e-05,6.678281422729492e-05,4.1493469866565256e-05,3.810264221563232e-05,3.6950545878454605e-06,0.17547777666666667,0.13183333
2022.0,7.0,17.0,36.1855,24.8977,8.176666666666666,33.13486099243164,0.00869830697774887,0.00964393001049757,0.008664620108902454,0.006171906366944313,0.0024090732913464308,0.0013245564186945558,0.0001308004866586998,0.00028762276633642614,0.0003177201433572918,0.00027873829822055995,0.00018254114547744393,7.071786239976063e-05,3.981461122748442e-05,5.825444532092661e-06,8.866666666666667,25.029000000000003,26.161,0.009707082269920243,0.010555016290810373,0.010218180095156034,0.006893214459220569,0.002772284464703666,0.001419544013010131,7.487228140234947e-05,0.00016825064868781426,0.00017153948545592246,0.00012851271613512682,6.128056704221438e-05,2.109641545436641e-05,1.5002169346862545e-05,0.0,0.04741111011111111,0.032311110444444444
2022.0,6.0,20.0,35.8347,25.1936,8.211666666666666,30.272632598876953,0.008031542412936687,0.008594362065196037,0.007734142709523439,0.005767999682575464,0.002350596245378256,0.0012825940502807498,0.00011682713375193998,0.0002563783200457692,0.0002666409418452531,0.00023223692551255226,0.0001591896143509075,6.747803854523227e-05,3.9019356336211786e-05,5.916668214922538e-06,9.1,19.855,1.1906666666666663,0.0031397221609950066,0.005305778390417497,0.006173372423897187,0.005495269161959489,0.0019082434268461333,0.0008351260071827306,6.988085806369781e-05,7.050194898310649e-05,7.551891453512315e-05,7.9869770685065e-05,2.737600818367443e-05,2.2003160521263425e-05,1.939844061936095e-06,0.0,0.07178888844444445,0.1011444438888889
2022.0,6.0,19.0,35.8411,25.3099,8.229444444444445,29.937976837158203,0.008108437992632389,0.008639109320938587,0.007816063240170479,0.005887914448976517,0.0024517597630620003,0.0013561008963733912,0.00012950295058544725,0.00026621477445587516,0.0002770806022454053,0.00024289627617690712,0.00016868318198248744,7.22609183867462e-05,4.191429979982786e-05,8.012771104404237e-06,9.55,15.728000000000002,41.407999999999994,0.006034004915919568,0.00669292075973418,0.006557337991479371,0.005181876114673085,0.0013676083957155545,0.00034499385704596836,6.803213101294305e-05,0.00015939550433078967,0.00011527174870166635,0.0001080097595445873,4.040602243165763e-05,4.703355485610443e-05,3.876000594008111e-05,3.459522785290369e-07,0.13656666444444443,0.1272222198888889
2022.0,7.0,8.0,35.7912,25.2078,8.150833333333333,32.170631408691406,0.008437404409050941,0.009020291268825531,0.008032218553125858,0.005896261427551508,0.0023960156831890345,0.0013137302594259381,0.00013134791515767574,0.0002571266668383032,0.00026882695965468884,0.00023229813086800277,0.00015555052959825844,6.331112672341987e-05,3.593326982809231e-05,8.496886039210949e-06,9.5,17.40355555555556,37.662,0.004684085750745403,0.006691055010176367,0.006949644173598952,0.005717811174690723,0.0017307080949346225,0.0008515873406496313,6.988085806369781e-05,0.0002757314375400246,0.00023062607088023473,0.0001158215308334091,3.4505542519052315e-05,3.492266975064177e-05,2.581782572586137e-06,0.0,0.11696666233333332,0.12351110833333331
2022.0,6.0,1.0,36.0826,25.218,8.704444444444444,24.863021850585938,0.008536904118955135,0.009195477701723576,0.00826210156083107,0.006140990182757378,0.0024929787032306194,0.0013631666079163551,0.0001221067359438166,0.00029408486443571746,0.00030537572456523776,0.00026360174524597824,0.00018328787700738758,8.153726230375469e-05,4.839937901124358e-05,1.0035771083494183e-05,9.15,19.950333333333333,5.839666666666666,0.003239678425921334,0.00568095568774475,0.006235854648467567,0.006107797328796651,0.0014728840647472276,0.0011213841951555675,6.988085806369781e-05,0.0002739274056532632,7.969155025996951e-05,7.36491951311913e-05,7.24616838367414e-05,1.4452542603018389e-05,6.106672093720513e-05,0.0,0.12291110677777778,0.17581110555555554
2022.0,6.0,17.0,35.975,25.1639,8.151111111111112,30.942626953125,0.00877737533301115,0.00927499309182167,0.008218258619308472,0.006027560215443373,0.0024255041498690844,0.0013297200202941895,0.0001289151405217126,0.00027095104451291263,0.0002802328090183437,0.00024085884797386825,0.0001614364009583369,6.547994416905567e-05,3.721647590282373e-05,6.315834980341606e-06,8.75,23.493999999999996,32.751000000000005,0.01126467167503304,0.01102112875216537,0.010880389354295202,0.0072593411637677085,0.0031392110718621146,0.0016454437540637122,7.57039524614811e-05,0.00012655240700436228,8.816887461747802e-05,6.894890337005512e-05,3.094946318617013e-05,2.00387192858e-05,1.307844097026405e-05,0.0,0.09099999844444445,0.07382222122222222
2022.0,6.0,8.0,36.082,25.2883,8.531944444444445,26.44412612915039,0.00834118202328682,0.00890357792377472,0.008005624637007713,0.006053327117115259,0.0025595875922590494,0.0014315347652882338,0.00013856998702976853,0.00026043629623018205,0.00027013832004740834,0.00023593520745635033,0.00016348244389519095,7.023927173577249e-05,4.175169306108728e-05,1.2602817150764167e-05,9.4,17.304333333333332,29.779999999999998,0.0035512475296854973,0.0062935697432193495,0.006284069735556841,0.006201084289285872,0.0014670312197671996,0.0010919391384555234,6.988085806369781e-05,9.743113941096424e-05,5.993147872189404e-05,4.96325544296292e-05,5.1388108003714855e-05,4.16300840774251e-06,2.562645115298855e-05,0.0,0.10625555044444444,0.1377333322222222
2022.0,7.0,23.0,36.1308,24.7331,8.153611111111111,34.21733856201172,0.007400310132652521,0.00822775810956955,0.007619439158588648,0.005688993725925684,0.002323878463357687,0.0012892339145764709,0.0001279106509173289,0.00022478967730421573,0.0002442704571876675,0.00021969937370158732,0.0001498611964052543,6.143307109596208e-05,3.5230426874477416e-05,6.145881798147457e-06,9.55,19.691555555555553,38.23599999999999,0.0038705734122130605,0.005312592360294527,0.00552733289077878,0.004571139295068052,0.0011226154035992092,0.00030040125259094767,6.766244769096375e-05,0.001133599998181955,0.0009760513215635397,0.0008718277514572189,0.0007033549853412345,0.0004926281019159833,0.0003864231970238496,1.5686530180148372e-06,0.05432222055555555,0.054733333
2022.0,7.0,5.0,36.0738,25.2354,8.160277777777779,31.848297119140625,0.008748224005103111,0.009459704160690308,0.008347714319825172,0.006012317258864641,0.002377873519435525,0.0012962262844666839,0.00012267813144717366,0.0002691364788915962,0.0002854400663636625,0.00024479461717419326,0.00016142596723511815,6.450684304581955e-05,3.659243157017045e-05,5.984805738989962e-06,9.15,20.421999999999997,6.152000000000001,0.0034421347081661224,0.005906143380949895,0.006524999470760425,0.005645159011085828,0.0016652016072637504,0.0008552196539110608,6.988085806369781e-05,0.00011236455579587824,7.040319062897483e-05,6.465602177215136e-05,2.0817712538671275e-05,3.1147609109231435e-05,2.934754256210201e-06,0.0,0.08833333055555555,0.12636666666666665
2022.0,7.0,27.0,36.2452,24.8565,8.160277777777779,34.60231018066406,0.007807466667145491,0.008624906651675701,0.007810093928128481,0.005694469902664423,0.002265460090711713,0.0012393322540447116,0.00011841487867059186,0.00023648946080356836,0.00025528029073029757,0.0002244729403173551,0.0001494145399192348,6.0011101595591754e-05,3.430279321037233e-05,7.168362571974285e-06,9.45,21.200000000000003,31.141000000000002,0.004676837060186598,0.006327964313742187,0.006204174469328589,0.005860822792682383,0.0014180325799518162,0.0010274073315991296,8.198960373799007e-05,0.00013497548841397413,0.00010182384138831613,9.568895364334395e-05,5.239659135596838e-05,7.299781991671757e-06,3.5375883234325466e-05,7.68590134728705e-06,0.07079999933333334,0.10382222111111111
2022.0,7.0,2.0,35.8588,25.2021,8.232222222222223,30.733470916748047,0.0087125850841403,0.009213374927639961,0.008119811303913593,0.005888936575502157,0.0023737354204058647,0.0012999119935557246,0.0001245791936526075,0.0002696421288419515,0.0002796499175019562,0.00023923742992337793,0.00015896110562607646,6.489107181550935e-05,3.70068519259803e-05,6.0889433370903134e-06,8.816666666666666,23.633,28.24,0.010914824282129606,0.011081724945041869,0.010765960440039635,0.00710794660780165,0.0029552223988705212,0.0015047877095639706,7.533432087964482e-05,7.652726983144702e-05,8.835996641034767e-05,5.291553001269446e-05,2.3041909690704067e-05,1.6282884606423392e-05,1.1476612032125196e-05,4.132606718083455e-07,0.08436666500000001,0.06455555511111111
2022.0,6.0,12.0,35.8656,25.1243,8.15,30.867095947265625,0.0093045299872756,0.009856052696704865,0.00866543035954237,0.006272219121456146,0.0024849832989275455,0.001357050146907568,0.00013093004235997796,0.0002830014855135232,0.0002947745379060507,0.0002519188274163753,0.0001666579773882404,6.634096644120291e-05,3.7474532291525975e-05,6.032358214724809e-06,9.3,17.967000000000002,20.631,0.007168750796053145,0.008492636390858226,0.0077594985874990625,0.007364020372430484,0.0012791407191091115,0.0013734057235221069,6.988085806369781e-05,0.0003199670975539626,0.00017556450762604815,0.0001084462447115195,0.0001142886926837887,1.7224649680637775e-05,6.26718598488485e-05,0.0,0.2613888844444444,0.3593888844444444
2022.0,6.0,27.0,35.8863,25.3706,8.237499999999999,30.20185089111328,0.008545461110770702,0.009037482552230358,0.0080075329169631,0.0058644115924835205,0.002381941769272089,0.0013075770111754537,0.00012757816875819117,0.00027285749092698097,0.0002808439312502742,0.00024067108461167663,0.00016176101053133607,6.719984230585396e-05,3.876521805068478e-05,7.131478923838586e-06,9.35,17.730000000000004,26.576,0.0035554439657264287,0.006363251401732366,0.006565751870059305,0.0059394217613670565,0.0016005954498218165,0.0008607840475936731,6.988085806369781e-05,0.0001951863207947846,0.00012268614947860023,9.956040173599591e-05,2.1226390395397748e-05,5.002210817155073e-05,4.8645216428232865e-06,0.0,0.11971111022222221,0.15745555333333336
2022.0,6.0,21.0,35.9623,25.16,8.150555555555556,31.088809967041016,0.008527745492756367,0.009197015315294266,0.008204043842852116,0.006005346775054932,0.0024106306955218315,0.0013257978716865182,0.00012935961422044784,0.00026119317044503987,0.00027621822664514184,0.00023932130716275424,0.00016017827147152275,6.478252907982096e-05,3.700751403812319e-05,5.61768320039846e-06,8.65,24.689000000000004,40.144000000000005,0.013514706657992469,0.012777120909757085,0.012189076799485419,0.00797654843578736,0.0035904781478974554,0.002123365023483833,7.57039524614811e-05,8.140478937330032e-05,9.964890553803e-05,6.616973719531023e-05,3.536337690069744e-05,3.0228401834278372e-05,1.9860194986547555e-05,0.0,0.10353333155555555,0.07517777677777777
2022.0,7.0,16.0,36.14,24.8685,8.153055555555556,33.30371856689453,0.008877729997038841,0.009776556864380836,0.008703850209712982,0.006205545272678137,0.002449774881824851,0.0013529435964301229,0.00013628929445985705,0.0002688375534489751,0.0002910578914452344,0.0002521984570194036,0.00016452018462587148,6.536617001984268e-05,3.733673656824976e-05,6.427722837543115e-06,9.3,20.573999999999998,18.418999999999997,0.003229632042348385,0.006191846035006974,0.006687789586269193,0.0060879504308104515,0.0014807628467679024,0.000946336891502142,6.988085806369781e-05,0.00010310995543778784,6.96706501636708e-05,3.3471186313961755e-05,8.105589842548158e-05,4.2234663743866135e-06,6.286116860182226e-05,0.0,0.14696666444444442,0.19573333000000004
2022.0,7.0,12.0,35.9916,25.2567,8.15611111111111,32.50523376464844,0.008364231325685978,0.009007892571389675,0.008043390698730946,0.005864175036549568,0.0023740886244922876,0.0013108414132148027,0.0001289823412662372,0.0002547845069784671,0.000269250973360613,0.00023369088012259454,0.00015579783939756453,6.337917875498533e-05,3.61698075721506e-05,6.496993592008948e-06,9.4,18.835,29.935999999999996,0.004778573703434732,0.006873249128046963,0.006900990123136176,0.005980619953738319,0.001679908639440934,0.000849191513326433,6.988085806369781e-05,7.343987770514764e-05,7.110979547223601e-05,6.498527409161873e-05,3.898910608182348e-05,2.5324659319732653e-05,2.0853320931669134e-06,0.0,0.0799111091111111,0.11475555322222222
2022.0,6.0,16.0,35.8447,25.1324,8.220277777777778,30.096111297607422,0.0090803736820817,0.009631345048546791,0.008452543057501316,0.006112281233072281,0.002406373852863908,0.0013059923658147454,0.00012125264765927568,0.00027902901638299227,0.00028988844132982194,0.00024703596136532724,0.00016348861390724778,6.53426832286641e-05,3.7094108847668394e-05,5.754059657192556e-06,9.2,18.860000000000003,10.978000000000002,0.006164482173820336,0.007023401403178771,0.006743906634963221,0.006880962289869785,0.0013216861730648412,0.0012914078931013744,6.988085806369781e-05,0.0001717237523317065,9.34802327799655e-05,5.7350089490703806e-05,6.5041960351448e-05,9.267521391624031e-06,4.42768522406564e-05,0.0,0.2001222177777778,0.3004333288888889
